place,fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_locator,programme_line
MOZ,2026,27,27 — Finanças,27A001141,CENTRO DE DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO DE,,"none — the SISTAFE mapas classify by organic unit and economic nature, not by programme",,,,,757832010,,,,,,,appropriated,appropriated,whole,false,MZN,budget-document,"PESOE 2026, Mapa E, Nível Central, p. 4, código 27A001141 (funcionamento); Mapa H, Nível Central, p. 1, same código (investimento)","none — the SISTAFE mapas classify by organic unit and economic nature, not by programme"
MOZ,2026,52,52 — Comunicações e Transformação Digital,52A000141,MINISTERIO DAS COMUNICACOES E TRANSFORMACAO DIGITAL,,"none — the SISTAFE mapas classify by organic unit and economic nature, not by programme",,,,,111260610,,,,,,,appropriated,appropriated,partial,false,MZN,budget-document,"PESOE 2026, Mapa E, Nível Central, p. 9, código 52A000141; Mapa H, Nível Central, p. 2, same código","none — the SISTAFE mapas classify by organic unit and economic nature, not by programme"
MOZ,2026,52,52 — Comunicações e Transformação Digital,52A001641,INSTITUTO NACIONAL DE TECNOLOGIAS DE INFORMACAO E,,"none — the SISTAFE mapas classify by organic unit and economic nature, not by programme",,,,,73636370,,,,,,,appropriated,appropriated,whole,false,MZN,budget-document,"PESOE 2026, Mapa E — Despesas para Funcionamento segundo a Classificação Orgânica e de Grupo de Despesa, Nível Central, p. 9, código 52A001641","none — the SISTAFE mapas classify by organic unit and economic nature, not by programme"
MOZ,2026,52,52 — Comunicações e Transformação Digital,52A004041,INSTITUTO NACIONAL DO GOVERNO ELECTRONICO - IP,,"none — the SISTAFE mapas classify by organic unit and economic nature, not by programme",,,,,93280160,,,,,,,appropriated,appropriated,whole,false,MZN,budget-document,"PESOE 2026, Mapa E — Despesas para Funcionamento segundo a Classificação Orgânica e de Grupo de Despesa, Nível Central, p. 9, código 52A004041","none — the SISTAFE mapas classify by organic unit and economic nature, not by programme"
NGA,2024,,,,"Federal Ministry of Communications, Innovation and Digital Economy — Headquarters (MDA code 0156001001)",,,,,,4767663863,5083396501,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Act 2024, Summary by MDA, code 0156001001","Federal Ministry of Communications, Innovation and Digital Economy — Headquarters"
NGA,2024,,,,Nigeria Communication Satellite Limited (NIGCOMSAT) (MDA code 0156003001),,,,,,5321621052,5520621052,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Act 2024, Summary by MDA, code 0156003001",Nigeria Communication Satellite Limited (NIGCOMSAT)
NGA,2024,,,,National Identity Management Commission (NIMC) (MDA code 0161005001),,,,,,22712877325,,,,,,,,proposed,proposed,whole,false,NGN,budget-document,"Appropriation Bill 2024 (Details), MDA 0161005001",National Identity Management Commission (NIMC)
NGA,2024,,,,National Space Research and Development Agency (NASRDA) (MDA code 0228005001),,,,,,24704730327,,,,,,,,proposed,proposed,partial,false,NGN,budget-document,"Appropriation Bill 2024 (Details), MDA 0228005001",National Space Research and Development Agency (NASRDA)
NGA,2024,,,,National Bureau of Statistics (NBS) (MDA code 0238004001),,,,,,12276186577,,,,,,,,proposed,proposed,whole,false,NGN,budget-document,"Appropriation Bill 2024 (Details), MDA 0238004001",National Bureau of Statistics (NBS)
NGA,2025,,,,"Federal Ministry of Communications, Innovation and Digital Economy — Headquarters (MDA code 0156001001)",,,,,,,21506052527,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Act 2025 as Passed, Summary by MDA, code 0156001001","Federal Ministry of Communications, Innovation and Digital Economy — Headquarters"
NGA,2025,,,,Nigeria Communication Satellite Limited (NIGCOMSAT) (MDA code 0156003001),,,,,,,13068372610,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Act 2025 as Passed, Summary by MDA, code 0156003001",Nigeria Communication Satellite Limited (NIGCOMSAT)
NGA,2025,,,,National Cybercrime Coordination Centre (NCCC) (MDA code 0157007001),,,,,,,49783449637,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Act 2025 as Passed, Summary by MDA, code 0157007001",National Cybercrime Coordination Centre (NCCC)
NGA,2025,,,,National Identity Management Commission (NIMC) (MDA code 0161005001),,,,,,,40860388786,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Act 2025 as Passed, Summary by MDA, code 0161005001",National Identity Management Commission (NIMC)
NGA,2025,,,,National Space Research and Development Agency (NASRDA) (MDA code 0228005001),,,,,,,58716958848,,,,,,,appropriated,appropriated,partial,false,NGN,budget-document,"Appropriation Act 2025 as Passed, Summary by MDA, code 0228005001",National Space Research and Development Agency (NASRDA)
NGA,2025,,,,National Bureau of Statistics (NBS) (MDA code 0238004001),,,,,,,10228742978,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Act 2025 as Passed, Summary by MDA, code 0238004001",National Bureau of Statistics (NBS)
NGA,2026,,,,"Federal Ministry of Communications, Innovation and Digital Economy — Headquarters (MDA code 0156001001)",,,,,,,16057645807,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Bill 2026 (Details), Summary by MDA, code 0156001001","Federal Ministry of Communications, Innovation and Digital Economy — Headquarters"
NGA,2026,,,,Nigeria Communication Satellite Limited (NIGCOMSAT) (MDA code 0156003001),,,,,,,9902876431,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Bill 2026 (Details), Summary by MDA, code 0156003001",Nigeria Communication Satellite Limited (NIGCOMSAT)
NGA,2026,,,,National Cybercrime Coordination Centre (NCCC) (MDA code 0157007001),,,,,,,39325011031,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Bill 2026 (Details), Summary by MDA, code 0157007001",National Cybercrime Coordination Centre (NCCC)
NGA,2026,,,,National Identity Management Commission (NIMC) (MDA code 0161005001),,,,,,,37117097708,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Bill 2026 (Details), Summary by MDA, code 0161005001",National Identity Management Commission (NIMC)
NGA,2026,,,,National Space Research and Development Agency (NASRDA) (MDA code 0228005001),,,,,,,56180545621,,,,,,,appropriated,appropriated,partial,false,NGN,budget-document,"Appropriation Bill 2026 (Details), Summary by MDA, code 0228005001",National Space Research and Development Agency (NASRDA)
NGA,2026,,,,National Bureau of Statistics (NBS) (MDA code 0238004001),,,,,,,10974318208,,,,,,,appropriated,appropriated,whole,false,NGN,budget-document,"Appropriation Bill 2026 (Details), Summary by MDA, code 0238004001",National Bureau of Statistics (NBS)
RWA,2024/25,,,,PRESIREP (institution 01),,"19 — Science, Technology Innovation And Research Development",,,,,883231852,917214603,,917122797,,103.8,100.0,appropriated,actual,partial,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme 19","19 — Science, Technology Innovation And Research Development"
RWA,2024/25,,,,PRESIREP (institution 01),,F5 — Space Program,,,,,3294665900,3294665900,,1063374001,,32.3,32.3,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme F5",F5 — Space Program
RWA,2024/25,,,,PRESIREP (institution 01),,FP — Cyberspace Protection,,,,,1491676491,1709301957,,1277065053,,85.6,74.7,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FP",FP — Cyberspace Protection
RWA,2024/25,,,,PRESIREP (institution 01),,FQ — Cybersecurity Standards & Skills Development,,,,,921000000,753374534,,106246859,,11.5,14.1,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FQ",FQ — Cybersecurity Standards & Skills Development
RWA,2024/25,,,,PRESIREP (institution 01),,FR — Data Protection And Privacy,,,,,150000000,100000000,,52710000,,35.1,52.7,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FR",FR — Data Protection And Privacy
RWA,2024/25,,,,MINECOFIN (institution 12),,"52 — Economic, Social And Demographic Statistics",,,,,2039327746,1643898871,,1643147311,,80.6,100.0,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 12, programme 52","52 — Economic, Social And Demographic Statistics"
RWA,2024/25,,,,MINEDUC (institution 14),,70 — Ict Integration In Education,,,,,6906511784,6465614090,,5643999664,,81.7,87.3,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 14, programme 70",70 — Ict Integration In Education
RWA,2024/25,,,,MINEDUC (institution 14),,ES — Ict In Education,,,,,3250000000,938300000,,2368402334,,72.9,252.4,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 14, programme ES",ES — Ict In Education
RWA,2024/25,,,,MINICT (institution 28),,98 — Ict For Development,,,,,8718840307,8755796505,,6416052226,,73.6,73.3,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 28, programme 98",98 — Ict For Development
RWA,2024/25,,,,MINICT (institution 28),,B9 — National Identification,,,,,2166312861,3305312860,,3048446559,,140.7,92.2,appropriated,actual,whole,false,RWF,budget-document,"ANNEX II-2 2024-2025 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 28, programme B9",B9 — National Identification
RWA,2025/26,,,,PRESIREP (institution 01),,"19 — Science, Technology Innovation And Research Development",,,,,923874323,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme 19","19 — Science, Technology Innovation And Research Development"
RWA,2025/26,,,,PRESIREP (institution 01),,FP — Cyberspace Protection,,,,,1609000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FP",FP — Cyberspace Protection
RWA,2025/26,,,,PRESIREP (institution 01),,FQ — Cybersecurity Standards & Skills Development,,,,,723676491,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FQ",FQ — Cybersecurity Standards & Skills Development
RWA,2025/26,,,,PRESIREP (institution 01),,FR — Data Protection And Privacy,,,,,130000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FR",FR — Data Protection And Privacy
RWA,2025/26,,,,MINECOFIN (institution 12),,"52 — Economic, Social And Demographic Statistics",,,,,1654449677,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 12, programme 52","52 — Economic, Social And Demographic Statistics"
RWA,2025/26,,,,MINEDUC (institution 14),,70 — Ict Integration In Education,,,,,23522003941,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 14, programme 70",70 — Ict Integration In Education
RWA,2025/26,,,,MINEDUC (institution 14),,ES — Ict In Education,,,,,1270347338,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 14, programme ES",ES — Ict In Education
RWA,2025/26,,,,MINICT (institution 28),,98 — Ict For Development,,,,,5395372252,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 28, programme 98",98 — Ict For Development
RWA,2025/26,,,,MINICT (institution 28),,B9 — National Identification,,,,,2199544027,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2025-2026 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 28, programme B9",B9 — National Identification
RWA,2026/27,,,,PRESIREP (institution 01),,"19 — Science, Technology Innovation And Research Development",,,,,856631975,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme 19","19 — Science, Technology Innovation And Research Development"
RWA,2026/27,,,,PRESIREP (institution 01),,FP — Cyberspace Protection,,,,,1609000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FP",FP — Cyberspace Protection
RWA,2026/27,,,,PRESIREP (institution 01),,FQ — Cybersecurity Standards & Skills Development,,,,,723676491,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FQ",FQ — Cybersecurity Standards & Skills Development
RWA,2026/27,,,,PRESIREP (institution 01),,FR — Data Protection And Privacy,,,,,130000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 01, programme FR",FR — Data Protection And Privacy
RWA,2026/27,,,,MINICOM (institution 10),,"52 — Economic, Social And Demographic Statistics",,,,,1419073405,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 10, programme 52","52 — Economic, Social And Demographic Statistics"
RWA,2026/27,,,,MINEDUC (institution 14),,70 — Ict Integration In Education,,,,,28956710022,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 14, programme 70",70 — Ict Integration In Education
RWA,2026/27,,,,MINEDUC (institution 14),,ES — Ict In Education,,,,,832894405,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 14, programme ES",ES — Ict In Education
RWA,2026/27,,,,MINICT (institution 28),,98 — Ict For Development,,,,,4851958667,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 28, programme 98",98 — Ict For Development
RWA,2026/27,,,,MINICT (institution 28),,B9 — National Identification,,,,,2287611846,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,"ANNEX II-2 2026-2027 — BUDGET BY INSTITUTION, PROGRAM AND SUB-PROGRAM, institution 28, programme B9",B9 — National Identification
SEN,2024,,,,,,,,,,,16100000000,,,,,,,appropriated,appropriated,whole,false,XOF,reporting,(pending - LFI 2024 annexe in acquisitions),sen-2024-mctn-economie-numerique
SEN,2026,,,,,,,,,,,,,,,,,,unclear,unclear,partial,false,XOF,reporting,,sen-2026-digital-ministry-investment
SLE,2026,135,"Head 135 — Ministry of Communication, Technology and Innovation",135,"Ministry of Communication, Technology and Innovation",,,,,,46808900,,,,,,,,proposed,proposed,whole,false,SLE,budget-document,"FY2026 Summary of Expenditure Estimates, Head 135, p.28 of 129 (capture truncated beyond p.28)","Ministry of Communication, Technology and Innovation"
TZA,2025/26,,,,Wizara ya Mawasiliano na Teknolojia ya Habari (Ministry of Communication and Information Technology),,,,,,291533139000,291533139000,,147768795247,,,50.6,,appropriated,released,partial,false,TZS,official-statement,"*Hotuba ya bajeti … 2026/27*, execution section (FY2025/26 approval and release); prior-year request in the FY2025/26 speech",Wizara ya Mawasiliano na Teknolojia ya Habari
TZA,2026/27,,,,Wizara ya Mawasiliano na Teknolojia ya Habari (Ministry of Communication and Information Technology),,,,,,222589451000,,,,,,,,proposed,proposed,partial,false,TZS,official-statement,"*Hotuba ya Waziri wa Mawasiliano na Teknolojia ya Habari … makadirio ya mapato na matumizi ya fedha kwa mwaka wa fedha wa 2026/27*, paragraphs 57–60",Wizara ya Mawasiliano na Teknolojia ya Habari
ZAF,2024/25,5,,,,,Citizen Affairs,,Identification Services,,,184700000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Citizen Affairs — Identification Services
ZAF,2024/25,5,,,,,Immigration Affairs,,Admissions Services (project line within),,,208000000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Immigration Affairs — Admissions Services (project line within)
ZAF,2024/25,5,,,,,Administration,,Transversal Information Technology Management,,,1190100000,1110636000,,,,,,appropriated,revised,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Administration — Transversal Information Technology Management
ZAF,2024/25,11,,,,,4. e-Government Services and Information Management,,,,,25300000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),4. e-Government Services and Information Management
ZAF,2024/25,14,,,,,Statistical Support and Informatics,,Business Modernisation,,,60200000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Statistical Support and Informatics — Business Modernisation
ZAF,2024/25,14,,,,,Statistical Support and Informatics,,"Information, Communication and Technology",,,143000000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),"Statistical Support and Informatics — Information, Communication and Technology"
ZAF,2024/25,22,,,,,,,Information Technology (Administration),,,358000000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Information Technology (Administration)
ZAF,2024/25,25,,,,,Auxiliary and Associated Services,,Information Regulator (transfer to the body),,,110900000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Auxiliary and Associated Services — Information Regulator (transfer to the body)
ZAF,2024/25,25,,,,,Auxiliary and Associated Services,,Justice Modernisation,,,661200000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Auxiliary and Associated Services — Justice Modernisation
ZAF,2024/25,30,,,Department of Communications and Digital Technologies,,2. ICT International Relations and Affairs,,,,,76677000,75936000,,,65860000,85.9,86.7,appropriated,audited,whole,false,ZAR,budget-document,"ENE 2024, Vote 30 chapter (p. 581 ff.); schedule authority: Appropriation Bill [B5-2024], Vote 30",2. ICT International Relations and Affairs
ZAF,2024/25,30,,,Department of Communications and Digital Technologies,,3. ICT Policy Development and Research,,,,,43142000,39691000,,,27831000,64.5,70.1,appropriated,audited,whole,false,ZAR,budget-document,"ENE 2024, Vote 30 chapter (p. 581 ff.); schedule authority: Appropriation Bill [B5-2024], Vote 30",3. ICT Policy Development and Research
ZAF,2024/25,30,,,Department of Communications and Digital Technologies,,4. ICT Enterprise and Public Entity Oversight,,,,,1596919000,1742840000,,,1741447000,109.1,99.9,appropriated,audited,partial,false,ZAR,budget-document,"ENE 2024, Vote 30 chapter (p. 581 ff.); schedule authority: Appropriation Bill [B5-2024], Vote 30",4. ICT Enterprise and Public Entity Oversight
ZAF,2024/25,30,,,Department of Communications and Digital Technologies,,5. ICT Infrastructure Development and Support,,Broadcasting Digital Migration,,,15859000,15582000,,,10820000,68.2,69.4,appropriated,audited,whole,false,ZAR,budget-document,"ENE 2024, Vote 30 chapter (p. 581 ff.); schedule authority: Appropriation Bill [B5-2024], Vote 30",5. ICT Infrastructure Development and Support — Broadcasting Digital Migration
ZAF,2024/25,30,,,Department of Communications and Digital Technologies,,5. ICT Infrastructure Development and Support,,ICT Support,,,8953000,9267000,,,6150000,68.7,66.4,appropriated,audited,whole,false,ZAR,budget-document,"ENE 2024, Vote 30 chapter (p. 581 ff.); schedule authority: Appropriation Bill [B5-2024], Vote 30",5. ICT Infrastructure Development and Support — ICT Support
ZAF,2024/25,30,,,Department of Communications and Digital Technologies,,6. ICT Information Society and Capacity Development,,,,,72196000,67428000,,,62548000,86.6,92.8,appropriated,audited,whole,false,ZAR,budget-document,"ENE 2024, Vote 30 chapter (p. 581 ff.); schedule authority: Appropriation Bill [B5-2024], Vote 30",6. ICT Information Society and Capacity Development
ZAF,2024/25,30,,,Department of Communications and Digital Technologies,,5. ICT Infrastructure Development and Support,,Broadband,,,1894593000,1740634000,,,734841000,38.8,42.2,appropriated,audited,whole,false,ZAR,budget-document,"ENE 2024, Vote 30 chapter (p. 581 ff.); schedule authority: Appropriation Bill [B5-2024], Vote 30",5. ICT Infrastructure Development and Support — Broadband
ZAF,2024/25,35,,,,,,,,,,22529000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"Appropriation Bill [B5-2024], Vote 35 schedule, transfers detail",zaf-2024-vote-35-science-ict-transfers
ZAF,2024/25,39,,,,,,,Digital market inquiry,,,20100000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,ENE 2024 full volume (FullENE.pdf),Digital market inquiry
ZAF,2025/26,5,,,,,Citizen Affairs,,Identification Services,,,175800000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 5, Citizen Affairs table",Citizen Affairs — Identification Services
ZAF,2025/26,5,,,,,Administration,,Transversal Information Technology Management,,,1146600000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 5",Administration — Transversal Information Technology Management
ZAF,2025/26,11,,,,,4. e-Government Services and Information Management,,,,,23900000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 11, Table 11.12",4. e-Government Services and Information Management
ZAF,2025/26,14,,,,,,,Business Modernisation,,,63300000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 14",Business Modernisation
ZAF,2025/26,14,,,,,,,"Information, Communication and Technology",,,149400000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 14","Information, Communication and Technology"
ZAF,2025/26,22,,,,,,,Information Technology (Administration),,,377400000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 22",Information Technology (Administration)
ZAF,2025/26,25,,,,,Auxiliary and Associated Services,,Information Regulator (transfer to the body),,,135700000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 25",Auxiliary and Associated Services — Information Regulator (transfer to the body)
ZAF,2025/26,25,,,,,Auxiliary and Associated Services,,Justice Modernisation,,,695300000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 25",Auxiliary and Associated Services — Justice Modernisation
ZAF,2025/26,30,,,,,2. ICT International Relations and Affairs,,,,,90000000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 (May), Vote 30 chapter; schedule authority: Appropriation Bill [B16-2025]",2. ICT International Relations and Affairs
ZAF,2025/26,30,,,,,3. ICT Policy Development and Research,,,,,41400000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 (May), Vote 30 chapter; schedule authority: Appropriation Bill [B16-2025]",3. ICT Policy Development and Research
ZAF,2025/26,30,,,,,4. ICT Enterprise and Public Entity Oversight,,,,,1769211000,,,,,,,appropriated,appropriated,partial,false,ZAR,budget-document,"ENE 2025 (May), Vote 30 chapter; schedule authority: Appropriation Bill [B16-2025]",4. ICT Enterprise and Public Entity Oversight
ZAF,2025/26,30,,,,,5,,Broadcasting Digital Migration,,,13986000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 (May), Vote 30 chapter; schedule authority: Appropriation Bill [B16-2025]",5 — Broadcasting Digital Migration
ZAF,2025/26,30,,,,,5,,ICT Support,,,9823000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 (May), Vote 30 chapter; schedule authority: Appropriation Bill [B16-2025]",5 — ICT Support
ZAF,2025/26,30,,,,,6. ICT Information Society and Capacity Development,,,,,73100000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 (May), Vote 30 chapter; schedule authority: Appropriation Bill [B16-2025]",6. ICT Information Society and Capacity Development
ZAF,2025/26,30,,,,,5. ICT Infrastructure Development and Support,,Broadband,,,267131000,1250986000,,,,,,appropriated,revised,whole,false,ZAR,budget-document,"ENE 2025 (May), Vote 30 chapter; schedule authority: Appropriation Bill [B16-2025]",5. ICT Infrastructure Development and Support — Broadband
ZAF,2025/26,39,,,,,,,Digital market inquiry,,,20600000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2025 full volume, Vote 39",Digital market inquiry
ZAF,2026/27,5,,,,,,,Identification Services,,,181900000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026 full volume, Vote 5, Citizen Affairs table",Identification Services
ZAF,2026/27,5,,,,,,,Transversal Information Technology Management,,,1166900000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026 full volume, Vote 5, Administration table",Transversal Information Technology Management
ZAF,2026/27,11,,,,,e-Government Services and Information Management,,,,,28600000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026 full volume, Vote 11 budget summary",e-Government Services and Information Management
ZAF,2026/27,14,,,,,,,Business Modernisation,,,59200000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026 full volume, Vote 14",Business Modernisation
ZAF,2026/27,25,,,,,,,,,,145915000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026 full volume, Vote 25 transfers detail",zaf-2026-vote-25-information-regulator
ZAF,2026/27,25,,,,,,,Justice Modernisation,,,727900000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026 full volume, Vote 25",Justice Modernisation
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,6,Digital Society and Economy,,Digital Society and Economy,,,162700000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026, Vote 30, Table 30.16 Digital Society and Economy subprogramme table, column 2026/27",Digital Society and Economy — Digital Society and Economy
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,2,"ICT Transformation, Global Partnerships and State-Owned Enterprises Governance",,"International Relations, Partnerships and Stakeholder Management",,,74500000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026, Vote 30, ICT Transformation, Global Partnerships and State-Owned Enterprises Governance subprogramme table, column 2026/27","ICT Transformation, Global Partnerships and State-Owned Enterprises Governance — International Relations, Partnerships and Stakeholder Management"
ZAF,2026/27,30,Vote 30 - Communications and Digital Technologies,,Department of Communications and Digital Technologies,2,"ICT Transformation, Global Partnerships and State-Owned Enterprises Governance",,ICT Sector Transformation Programmes,,,16100000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,"ENE 2026, Vote 30, ICT Transformation, Global Partnerships and State-Owned Enterprises Governance subprogramme table, column 2026/27","ICT Transformation, Global Partnerships and State-Owned Enterprises Governance — ICT Sector Transformation Programmes"
