iso3,indicator_id,dataset,value,unit,year,release,nature
GMB,dpi.pay--population-uptake,findex-account-ownership,33.011,% of adults 15+,2022,2026-07-13,survey
GMB,dpi.pay--population-uptake,findex-account-ownership,38.1609,% of adults 15+,2024,2026-07-13,survey
KEN,dpi.pay--population-uptake,findex-account-ownership,42.3435,% of adults 15+,2011,2026-07-13,survey
KEN,dpi.pay--population-uptake,findex-account-ownership,74.6578,% of adults 15+,2014,2026-07-13,survey
KEN,dpi.pay--population-uptake,findex-account-ownership,81.5676,% of adults 15+,2017,2026-07-13,survey
KEN,dpi.pay--population-uptake,findex-account-ownership,79.1952,% of adults 15+,2021,2026-07-13,survey
KEN,dpi.pay--population-uptake,findex-account-ownership,90.1199,% of adults 15+,2024,2026-07-13,survey
LBR,dpi.pay--population-uptake,findex-account-ownership,18.8015,% of adults 15+,2011,2026-07-13,survey
LBR,dpi.pay--population-uptake,findex-account-ownership,35.7138,% of adults 15+,2017,2026-07-13,survey
LBR,dpi.pay--population-uptake,findex-account-ownership,51.6311,% of adults 15+,2021,2026-07-13,survey
LBR,dpi.pay--population-uptake,findex-account-ownership,52.2139,% of adults 15+,2024,2026-07-13,survey
LBY,dpi.pay--population-uptake,findex-account-ownership,65.6675,% of adults 15+,2017,2026-07-13,survey
LBY,dpi.pay--population-uptake,findex-account-ownership,33.1191,% of adults 15+,2024,2026-07-13,survey
LSO,dpi.pay--population-uptake,findex-account-ownership,18.497,% of adults 15+,2011,2026-07-13,survey
LSO,dpi.pay--population-uptake,findex-account-ownership,45.5638,% of adults 15+,2017,2026-07-13,survey
LSO,dpi.pay--population-uptake,findex-account-ownership,63.6349,% of adults 15+,2022,2026-07-13,survey
LSO,dpi.pay--population-uptake,findex-account-ownership,61.571,% of adults 15+,2024,2026-07-13,survey
MAR,dpi.pay--population-uptake,findex-account-ownership,44.3728,% of adults 15+,2021,2026-07-13,survey
MAR,dpi.pay--population-uptake,findex-account-ownership,44.3863,% of adults 15+,2024,2026-07-13,survey
MDG,dpi.pay--population-uptake,findex-account-ownership,5.5232,% of adults 15+,2011,2026-07-13,survey
MDG,dpi.pay--population-uptake,findex-account-ownership,8.5513,% of adults 15+,2014,2026-07-13,survey
MDG,dpi.pay--population-uptake,findex-account-ownership,17.8679,% of adults 15+,2017,2026-07-13,survey
MDG,dpi.pay--population-uptake,findex-account-ownership,26.2978,% of adults 15+,2022,2026-07-13,survey
MDG,dpi.pay--population-uptake,findex-account-ownership,24.4501,% of adults 15+,2024,2026-07-13,survey
MLI,dpi.pay--population-uptake,findex-account-ownership,8.2139,% of adults 15+,2011,2026-07-13,survey
MLI,dpi.pay--population-uptake,findex-account-ownership,20.076,% of adults 15+,2014,2026-07-13,survey
MLI,dpi.pay--population-uptake,findex-account-ownership,35.4167,% of adults 15+,2017,2026-07-13,survey
MLI,dpi.pay--population-uptake,findex-account-ownership,43.501,% of adults 15+,2021,2026-07-13,survey
MLI,dpi.pay--population-uptake,findex-account-ownership,54.7455,% of adults 15+,2024,2026-07-13,survey
MOZ,dpi.pay--population-uptake,findex-account-ownership,41.6701,% of adults 15+,2017,2026-07-13,survey
MOZ,dpi.pay--population-uptake,findex-account-ownership,49.4927,% of adults 15+,2021,2026-07-13,survey
MOZ,dpi.pay--population-uptake,findex-account-ownership,54.3853,% of adults 15+,2024,2026-07-13,survey
MRT,dpi.pay--population-uptake,findex-account-ownership,17.4618,% of adults 15+,2011,2026-07-13,survey
MRT,dpi.pay--population-uptake,findex-account-ownership,22.8659,% of adults 15+,2014,2026-07-13,survey
MRT,dpi.pay--population-uptake,findex-account-ownership,20.8725,% of adults 15+,2017,2026-07-13,survey
MRT,dpi.pay--population-uptake,findex-account-ownership,23.4559,% of adults 15+,2022,2026-07-13,survey
MRT,dpi.pay--population-uptake,findex-account-ownership,27.3143,% of adults 15+,2024,2026-07-13,survey
MUS,dpi.pay--population-uptake,findex-account-ownership,80.1232,% of adults 15+,2011,2026-07-13,survey
MUS,dpi.pay--population-uptake,findex-account-ownership,82.2083,% of adults 15+,2014,2026-07-13,survey
MUS,dpi.pay--population-uptake,findex-account-ownership,89.8425,% of adults 15+,2017,2026-07-13,survey
MUS,dpi.pay--population-uptake,findex-account-ownership,90.5263,% of adults 15+,2021,2026-07-13,survey
MUS,dpi.pay--population-uptake,findex-account-ownership,89.5984,% of adults 15+,2024,2026-07-13,survey
MWI,dpi.pay--population-uptake,findex-account-ownership,16.5406,% of adults 15+,2011,2026-07-13,survey
MWI,dpi.pay--population-uptake,findex-account-ownership,18.0924,% of adults 15+,2014,2026-07-13,survey
MWI,dpi.pay--population-uptake,findex-account-ownership,33.7139,% of adults 15+,2017,2026-07-13,survey
MWI,dpi.pay--population-uptake,findex-account-ownership,42.7078,% of adults 15+,2021,2026-07-13,survey
MWI,dpi.pay--population-uptake,findex-account-ownership,50.3697,% of adults 15+,2024,2026-07-13,survey
NAM,dpi.pay--population-uptake,findex-account-ownership,58.8339,% of adults 15+,2014,2026-07-13,survey
NAM,dpi.pay--population-uptake,findex-account-ownership,80.6335,% of adults 15+,2017,2026-07-13,survey
NAM,dpi.pay--population-uptake,findex-account-ownership,71.3464,% of adults 15+,2021,2026-07-13,survey
NAM,dpi.pay--population-uptake,findex-account-ownership,72.9188,% of adults 15+,2024,2026-07-13,survey
NER,dpi.pay--population-uptake,findex-account-ownership,1.5217,% of adults 15+,2011,2026-07-13,survey
NER,dpi.pay--population-uptake,findex-account-ownership,6.7066,% of adults 15+,2014,2026-07-13,survey
NER,dpi.pay--population-uptake,findex-account-ownership,15.5232,% of adults 15+,2017,2026-07-13,survey
NER,dpi.pay--population-uptake,findex-account-ownership,11.6856,% of adults 15+,2022,2026-07-13,survey
NER,dpi.pay--population-uptake,findex-account-ownership,14.8269,% of adults 15+,2024,2026-07-13,survey
NGA,dpi.pay--population-uptake,findex-account-ownership,29.6675,% of adults 15+,2011,2026-07-13,survey
NGA,dpi.pay--population-uptake,findex-account-ownership,44.442,% of adults 15+,2014,2026-07-13,survey
NGA,dpi.pay--population-uptake,findex-account-ownership,39.6669,% of adults 15+,2017,2026-07-13,survey
NGA,dpi.pay--population-uptake,findex-account-ownership,45.3166,% of adults 15+,2021,2026-07-13,survey
NGA,dpi.pay--population-uptake,findex-account-ownership,63.2614,% of adults 15+,2024,2026-07-13,survey
RWA,dpi.pay--population-uptake,findex-account-ownership,32.7638,% of adults 15+,2011,2026-07-13,survey
RWA,dpi.pay--population-uptake,findex-account-ownership,42.1169,% of adults 15+,2014,2026-07-13,survey
RWA,dpi.pay--population-uptake,findex-account-ownership,50.0198,% of adults 15+,2017,2026-07-13,survey
SDN,dpi.pay--population-uptake,findex-account-ownership,6.8998,% of adults 15+,2011,2026-07-13,survey
SDN,dpi.pay--population-uptake,findex-account-ownership,15.2684,% of adults 15+,2014,2026-07-13,survey
SEN,dpi.pay--population-uptake,findex-account-ownership,5.8211,% of adults 15+,2011,2026-07-13,survey
SEN,dpi.pay--population-uptake,findex-account-ownership,15.4246,% of adults 15+,2014,2026-07-13,survey
SEN,dpi.pay--population-uptake,findex-account-ownership,42.344,% of adults 15+,2017,2026-07-13,survey
SEN,dpi.pay--population-uptake,findex-account-ownership,55.9644,% of adults 15+,2021,2026-07-13,survey
SEN,dpi.pay--population-uptake,findex-account-ownership,76.4609,% of adults 15+,2024,2026-07-13,survey
SLE,dpi.pay--population-uptake,findex-account-ownership,15.3418,% of adults 15+,2011,2026-07-13,survey
SLE,dpi.pay--population-uptake,findex-account-ownership,15.58,% of adults 15+,2014,2026-07-13,survey
SLE,dpi.pay--population-uptake,findex-account-ownership,19.8088,% of adults 15+,2017,2026-07-13,survey
SLE,dpi.pay--population-uptake,findex-account-ownership,28.8466,% of adults 15+,2021,2026-07-13,survey
SLE,dpi.pay--population-uptake,findex-account-ownership,38.6205,% of adults 15+,2024,2026-07-13,survey
SOM,dpi.pay--population-uptake,findex-account-ownership,38.6603,% of adults 15+,2014,2026-07-13,survey
SSD,dpi.pay--population-uptake,findex-account-ownership,8.57,% of adults 15+,2017,2026-07-13,survey
SSD,dpi.pay--population-uptake,findex-account-ownership,5.8314,% of adults 15+,2021,2026-07-13,survey
SWZ,dpi.pay--population-uptake,findex-account-ownership,28.5694,% of adults 15+,2011,2026-07-13,survey
SWZ,dpi.pay--population-uptake,findex-account-ownership,66.1758,% of adults 15+,2022,2026-07-13,survey
SWZ,dpi.pay--population-uptake,findex-account-ownership,65.116,% of adults 15+,2024,2026-07-13,survey
TCD,dpi.pay--population-uptake,findex-account-ownership,8.9597,% of adults 15+,2011,2026-07-13,survey
TCD,dpi.pay--population-uptake,findex-account-ownership,12.4333,% of adults 15+,2014,2026-07-13,survey
TCD,dpi.pay--population-uptake,findex-account-ownership,21.7592,% of adults 15+,2017,2026-07-13,survey
TCD,dpi.pay--population-uptake,findex-account-ownership,23.6513,% of adults 15+,2022,2026-07-13,survey
TCD,dpi.pay--population-uptake,findex-account-ownership,20.8984,% of adults 15+,2024,2026-07-13,survey
TGO,dpi.pay--population-uptake,findex-account-ownership,10.1852,% of adults 15+,2011,2026-07-13,survey
TGO,dpi.pay--population-uptake,findex-account-ownership,18.2515,% of adults 15+,2014,2026-07-13,survey
TGO,dpi.pay--population-uptake,findex-account-ownership,45.2894,% of adults 15+,2017,2026-07-13,survey
TGO,dpi.pay--population-uptake,findex-account-ownership,49.6056,% of adults 15+,2021,2026-07-13,survey
TGO,dpi.pay--population-uptake,findex-account-ownership,57.433,% of adults 15+,2024,2026-07-13,survey
TUN,dpi.pay--population-uptake,findex-account-ownership,27.4323,% of adults 15+,2014,2026-07-13,survey
TUN,dpi.pay--population-uptake,findex-account-ownership,36.9066,% of adults 15+,2017,2026-07-13,survey
TUN,dpi.pay--population-uptake,findex-account-ownership,36.8532,% of adults 15+,2021,2026-07-13,survey
TUN,dpi.pay--population-uptake,findex-account-ownership,37.8445,% of adults 15+,2024,2026-07-13,survey
TZA,dpi.pay--population-uptake,findex-account-ownership,17.2578,% of adults 15+,2011,2026-07-13,survey
TZA,dpi.pay--population-uptake,findex-account-ownership,39.7795,% of adults 15+,2014,2026-07-13,survey
TZA,dpi.pay--population-uptake,findex-account-ownership,46.7516,% of adults 15+,2017,2026-07-13,survey
TZA,dpi.pay--population-uptake,findex-account-ownership,52.4333,% of adults 15+,2021,2026-07-13,survey
TZA,dpi.pay--population-uptake,findex-account-ownership,59.8275,% of adults 15+,2024,2026-07-13,survey
UGA,dpi.pay--population-uptake,findex-account-ownership,20.4614,% of adults 15+,2011,2026-07-13,survey
UGA,dpi.pay--population-uptake,findex-account-ownership,44.4472,% of adults 15+,2014,2026-07-13,survey
UGA,dpi.pay--population-uptake,findex-account-ownership,59.1992,% of adults 15+,2017,2026-07-13,survey
UGA,dpi.pay--population-uptake,findex-account-ownership,65.914,% of adults 15+,2021,2026-07-13,survey
UGA,dpi.pay--population-uptake,findex-account-ownership,72.8274,% of adults 15+,2024,2026-07-13,survey
ZAF,dpi.pay--population-uptake,findex-account-ownership,53.6451,% of adults 15+,2011,2026-07-13,survey
ZAF,dpi.pay--population-uptake,findex-account-ownership,70.3175,% of adults 15+,2014,2026-07-13,survey
ZAF,dpi.pay--population-uptake,findex-account-ownership,69.2185,% of adults 15+,2017,2026-07-13,survey
ZAF,dpi.pay--population-uptake,findex-account-ownership,85.3781,% of adults 15+,2021,2026-07-13,survey
ZAF,dpi.pay--population-uptake,findex-account-ownership,81.126,% of adults 15+,2024,2026-07-13,survey
ZMB,dpi.pay--population-uptake,findex-account-ownership,21.3649,% of adults 15+,2011,2026-07-13,survey
ZMB,dpi.pay--population-uptake,findex-account-ownership,35.6449,% of adults 15+,2014,2026-07-13,survey
ZMB,dpi.pay--population-uptake,findex-account-ownership,45.8633,% of adults 15+,2017,2026-07-13,survey
ZMB,dpi.pay--population-uptake,findex-account-ownership,48.5219,% of adults 15+,2021,2026-07-13,survey
ZMB,dpi.pay--population-uptake,findex-account-ownership,72.7024,% of adults 15+,2024,2026-07-13,survey
ZWE,dpi.pay--population-uptake,findex-account-ownership,39.6512,% of adults 15+,2011,2026-07-13,survey
ZWE,dpi.pay--population-uptake,findex-account-ownership,32.3892,% of adults 15+,2014,2026-07-13,survey
ZWE,dpi.pay--population-uptake,findex-account-ownership,55.2851,% of adults 15+,2017,2026-07-13,survey
ZWE,dpi.pay--population-uptake,findex-account-ownership,59.7459,% of adults 15+,2021,2026-07-13,survey
ZWE,dpi.pay--population-uptake,findex-account-ownership,49.5216,% of adults 15+,2024,2026-07-13,survey
AGO,include.access--gender-equity,itu-internet-use-gender-gap,9.8214,"% gap, men over women",2014,2026-06-30,survey
BDI,include.access--gender-equity,itu-internet-use-gender-gap,47.0588,"% gap, men over women",2013,2026-06-30,survey
BDI,include.access--gender-equity,itu-internet-use-gender-gap,50,"% gap, men over women",2014,2026-06-30,survey
BDI,include.access--gender-equity,itu-internet-use-gender-gap,61.5385,"% gap, men over women",2017,2026-06-30,survey
BFA,include.access--gender-equity,itu-internet-use-gender-gap,46.3415,"% gap, men over women",2019,2026-06-30,survey
BWA,include.access--gender-equity,itu-internet-use-gender-gap,16.5432,"% gap, men over women",2014,2026-06-30,survey
BWA,include.access--gender-equity,itu-internet-use-gender-gap,-1.9332,"% gap, men over women",2024,2026-06-30,survey
CIV,include.access--gender-equity,itu-internet-use-gender-gap,56.1462,"% gap, men over women",2017,2026-06-30,survey
CIV,include.access--gender-equity,itu-internet-use-gender-gap,34.9558,"% gap, men over women",2018,2026-06-30,survey
CIV,include.access--gender-equity,itu-internet-use-gender-gap,17.3367,"% gap, men over women",2019,2026-06-30,survey
CIV,include.access--gender-equity,itu-internet-use-gender-gap,21.709,"% gap, men over women",2022,2026-06-30,survey
CIV,include.access--gender-equity,itu-internet-use-gender-gap,23.9224,"% gap, men over women",2023,2026-06-30,survey
CIV,include.access--gender-equity,itu-internet-use-gender-gap,13.9326,"% gap, men over women",2024,2026-06-30,survey
CMR,include.access--gender-equity,itu-internet-use-gender-gap,29.927,"% gap, men over women",2017,2026-06-30,survey
CPV,include.access--gender-equity,itu-internet-use-gender-gap,6.3348,"% gap, men over women",2015,2026-06-30,survey
CPV,include.access--gender-equity,itu-internet-use-gender-gap,2.1611,"% gap, men over women",2016,2026-06-30,survey
CPV,include.access--gender-equity,itu-internet-use-gender-gap,2.418,"% gap, men over women",2017,2026-06-30,survey
CPV,include.access--gender-equity,itu-internet-use-gender-gap,3.0207,"% gap, men over women",2019,2026-06-30,survey
DJI,include.access--gender-equity,itu-internet-use-gender-gap,13.8564,"% gap, men over women",2017,2026-06-30,survey
DZA,include.access--gender-equity,itu-internet-use-gender-gap,22.1416,"% gap, men over women",2018,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,18.2663,"% gap, men over women",2013,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,15.0273,"% gap, men over women",2014,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,14.7059,"% gap, men over women",2015,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,13.5747,"% gap, men over women",2016,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,20.4,"% gap, men over women",2017,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,21.1832,"% gap, men over women",2018,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,13.8211,"% gap, men over women",2019,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,3.6885,"% gap, men over women",2020,2026-06-30,survey
EGY,include.access--gender-equity,itu-internet-use-gender-gap,17.7806,"% gap, men over women",2022,2026-06-30,survey
ETH,include.access--gender-equity,itu-internet-use-gender-gap,30.4569,"% gap, men over women",2021,2026-06-30,survey
GHA,include.access--gender-equity,itu-internet-use-gender-gap,47.5728,"% gap, men over women",2010,2026-06-30,survey
GIN,include.access--gender-equity,itu-internet-use-gender-gap,47.619,"% gap, men over women",2018,2026-06-30,survey
KEN,include.access--gender-equity,itu-internet-use-gender-gap,31.8182,"% gap, men over women",2015,2026-06-30,survey
KEN,include.access--gender-equity,itu-internet-use-gender-gap,19.8413,"% gap, men over women",2019,2026-06-30,survey
KEN,include.access--gender-equity,itu-internet-use-gender-gap,14.8148,"% gap, men over women",2024,2026-06-30,survey
LSO,include.access--gender-equity,itu-internet-use-gender-gap,-17.2324,"% gap, men over women",2019,2026-06-30,survey
MAR,include.access--gender-equity,itu-internet-use-gender-gap,29.9694,"% gap, men over women",2012,2026-06-30,survey
